"timestamp"	"essid"	"mac address"	"link quality"	"raw rssi"	"raw zone"	"predicted rssi"	"predicted zone"	"rssi delta"	"rssi step delta"	"rssi step predicted"	"timestamp step delta"
1387869167.50124	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"41/70"	-64	"E"	-37	"B"	27	-14	-50	9.30427598953247
1387869172.098116	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"41/70"	-64	"E"	-50	"D"	14	-14	-50	9.32633900642395
1387869176.682682	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"45/70"	-60	"E"	-64	"E"	4	-23	-37	9.181442022323608
1387869181.418798	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"45/70"	-60	"E"	-64	"E"	4	-10	-50	9.320682048797607
1387869186.061617	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"45/70"	-60	"E"	-60	"E"	0	4	-64	9.378934860229492
1387869190.671818	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"45/70"	-60	"E"	-60	"E"	0	4	-64	9.25302004814148
1387869195.362685	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"45/70"	-60	"E"	-60	"E"	0	0	-60	9.30106806755066
1387869199.945409	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"35/70"	-70	"F"	-60	"E"	10	-10	-60	9.273591041564941
1387869204.561113	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"42/70"	-63	"E"	-60	"E"	3	-3	-60	9.1984281539917
1387869209.180612	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"42/70"	-63	"E"	-70	"F"	7	-3	-60	9.23520302772522
1387869213.757406	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-60	"E"	9	9	-60	9.196292877197266
1387869218.354509	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-60	"E"	9	19	-70	9.17389702796936
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	9	-60	9.28024411201477
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	9	-60	4.683140993118286
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	-1	-50	0.0
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	-1	-50	0.0
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	-1	-50	0.0
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	-1	-50	0.0
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	-1	-50	0.0
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	-1	-50	0.0
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	-1	-50	0.0
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	-1	-50	0.0
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	-1	-50	0.0
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	-1	-50	0.0
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	-1	-50	0.0
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	-1	-50	0.0
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	-1	-50	0.0
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	-1	-50	0.0
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	-1	-50	0.0
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	-1	-50	0.0
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	-1	-50	0.0
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	-1	-50	0.0
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	-1	-50	0.0
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	-1	-50	0.0
1387869223.03765	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	-1	-50	0.0
1387869330.702203	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"58/70"	-47	"C"	-50	"D"	3	3	-50	107.66455292701721
1387869335.346286	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"58/70"	-47	"C"	-50	"D"	3	3	-50	112.3086359500885
1387869339.989478	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"60/70"	-45	"C"	-64	"E"	19	5	-50	9.287275075912476
1387869344.616717	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"67/70"	-38	"B"	-64	"E"	26	12	-50	9.27043104171753
1387869349.284522	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"67/70"	-38	"B"	-45	"C"	7	26	-64	9.2950439453125
1387869353.924692	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-64	"E"	13	13	-64	9.307974815368652
1387869358.56384	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-64	"E"	13	-6	-45	9.279317855834961
1387869358.56384	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"54/70"	-51	"D"	-50	"D"	1	13	-64	4.639147996902466
1387869366.703582	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"42/70"	-63	"E"	-50	"D"	13	1	-64	8.139742136001587
1387869371.289891	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"42/70"	-63	"E"	-50	"D"	13	-13	-50	12.726051092147827
1387869376.059048	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"42/70"	-63	"E"	-50	"D"	13	-13	-50	9.35546588897705
1387869380.708084	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"38/70"	-67	"E"	-50	"D"	17	-17	-50	9.418193101882935
1387869385.365958	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"38/70"	-67	"E"	-50	"D"	17	-17	-50	9.306910037994385
1387869390.145976	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-57	"D"	8	-15	-50	9.437891960144043
1387869394.765123	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-57	"D"	8	-15	-50	9.399164915084839
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	-8	-57	9.38571286201477
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	-8	-57	4.766566038131714
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	0	-65	0.0
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	0	-65	0.0
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	0	-65	0.0
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	0	-65	0.0
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	0	-65	0.0
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	0	-65	0.0
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	0	-65	0.0
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	0	-65	0.0
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	0	-65	0.0
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	0	-65	0.0
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	0	-65	0.0
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	0	-65	0.0
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	0	-65	0.0
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	0	-65	0.0
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	0	-65	0.0
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	0	-65	0.0
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	0	-65	0.0
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	0	-65	0.0
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	0	-65	0.0
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	0	-65	0.0
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	0	-65	0.0
1387869399.531689	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"40/70"	-65	"E"	-65	"E"	0	0	-65	0.0
1387869511.600349	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"51/70"	-54	"D"	-65	"E"	11	11	-65	112.06866002082825
1387869516.489404	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"51/70"	-54	"D"	-65	"E"	11	11	-65	116.95771503448486
1387869521.265664	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"51/70"	-54	"D"	-54	"D"	0	11	-65	9.6653151512146
1387869521.265664	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"51/70"	-54	"D"	-54	"D"	0	11	-65	4.776260137557983
1387869521.265664	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"51/70"	-54	"D"	-54	"D"	0	0	-54	0.0
1387869535.540902	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"70/70"	-32	"B"	-54	"D"	22	22	-54	14.275237798690796
1387869540.220521	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"65/70"	-40	"C"	-54	"D"	14	14	-54	18.954856872558594
1387869540.220521	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"65/70"	-40	"C"	-48	"C"	8	14	-54	4.679619073867798
1387869548.438003	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"49/70"	-56	"D"	-40	"C"	16	-2	-54	8.217482089996338
1387869553.176474	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"45/70"	-60	"E"	-40	"C"	20	-12	-48	12.955953121185303
1387869557.916543	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"45/70"	-60	"E"	-57	"D"	3	-20	-40	9.478539943695068
1387869562.742261	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"45/70"	-60	"E"	-60	"E"	0	-20	-40	9.565786838531494
1387869562.742261	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"45/70"	-60	"E"	-60	"E"	0	-3	-57	4.825717926025391
1387869562.742261	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"45/70"	-60	"E"	-60	"E"	0	0	-60	0.0
1387869577.090945	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"32/70"	-73	"F"	-60	"E"	13	-13	-60	14.348684072494507
1387869581.85233	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"37/70"	-68	"E"	-60	"E"	8	-8	-60	19.110069036483765
1387869586.778657	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"39/70"	-66	"E"	-73	"F"	7	-6	-60	9.687711954116821
1387869610.241131	"""DIRECT-Q2-Android_19eb"""	"EA:92:A4:94:9A:5A"	"59/70"	-46	"C"	-65	"E"	19	14	-60	28.388801097869873
